,text,c_label
3180,Only if you subscribe to the normative-religion school of programming that seems to be so popular these days.,False
3181,I hope I never have to maintain any code that you write using this idiom.,True
3182,"T is not for wide character, it is for varying character type. W is for wide (as in WCHAR). If UNICODE is defined, TCHAR == WCHAR, otherwise TCHAR == CHAR.
So if UNICODE is not defined, LPCTSTR == LPCSTR.",False
3183,"that is why I wrote ""depending on compile options""",False
3184,"+1 for common sense: ""sometimes there is no need to complicate things with asynchronous patterns.""",True
3185,You don't need py3k for `from __future__ import division` to work,False
3186,"I agree with the STL, but I will say what _is_ there is pretty good.",False
3187,"I think this approach is good for things that are easily replaced. External libraries might not be that hard to change, but I definitely think it's worth doing some homework before making a decision if I can see a problem coming.",False
3188,It'd be less ugly if you put the finally on the same line as the closing brace. ;),False
3189,Ctrl-Shift-F to your heart's content! ;),False
3190,Use static_cast<Test>(i) instead of (Test)i,False
3191,"Heh. Slight note of caution, etree does not document any guarantee to serialise attributes in any particular order. At least the current pure-Python implementation of ElementTree does do a sort() on them, but it's not clear you can rely on this remaining so.",False
3192,"And for the case where you don't own it:  UsefulThings.send :module_function, :b",False
3193,"Yeah, but people don't always follow these criteria (and Gmail recognizes signatures that don't).",False
3194,"The old joke is that the unix tool ""rm"" would convert your obsolete Fortran programs into free disk blocks that you could use to write it correctly.",False
3195,"The preferred way to accomplish this in Python 2.5 or up is "" 'Yes' if is_ok() else 'No' "".",False
3196,Let me know when Microsoft release Visual Studio for Linux and Mac...,False
3197,"Actually at least MS CRT keeps the seed in TLS, so in that case you'd actually need to initialize srand() ONCE for each thread. Not sure how GCC stores the seed though.",False
3198,"Despite me not even asking the right question, you've answered exactly what I should have asked! :)",False
3199,There's more to security than just the communication between browser & server,False
3200,"""and *I* can put it in a string"" nice. +1 for the weak side of the force",False
3201,"I agree with tharkum. This response is rather subjective, and does not actually answer the question posed. While I agree that DIVs should be used for page layout, I cannot imagine that any web designer would be confused by a table-based layout.",False
3202,"*Code Complete* is a nice book if you are in college maybe. If you have at least 1 year of programming experience, it is a total bore.",False
3203,"I woyuld recommend that you actually insert the _new_ data, not the previous, so the history table has all of the data. Although it stores redyundent data, it eliminates the special cases required to deal with searching in both tables when historical data is required.",False
3204,"//do nothing can be useful, if it appears in an empty block that might be mistaken for unfinished code. Whether you should ever have an empty block in the first place is another question.",False
3205,"but BLOB isn't good for performance. You get overhead of running PHP, MySQL, and you'll have to write support for HTTP cache validation, otherwise browsers will needlessly keep re-downloading avatars.",False
3206,"True. And it works with PHP's built-in XPath and XSLTProcessor classes, which are great for extracting content.",False
3207,"Furthermore, Martin should have a word with the C++ standard committee. Half of <algorithm> takes more than 3 parameters, because just one iterator range is 2 already. It's just the nature of programming with iterators (i.e. generic programming with STL collections).",False
3208,"Of course, the proper use of a rock isn't as a hammer.  One of its proper uses is a grinding stone, or for sharpening other tools.  Even the lowly rock, when used properly is a good tool.  You just have to find the proper usage.  Same goes for goto.",False
